_id,FinancialYear,HBR,HBRQF,AgeGroup,Sex,Dataset,DatasetQF,DischargeCount,DischargeCountQF,DischargeRates,DischargeRatesQF,PatientsCount,PatientCountQF,PatientsRates,PatientRatesQF
6879,2008/09,S08000028, ,65plus years,Male,SMR01, ,20, ,831.95, ,10, ,415.97, 
6880,2008/09,S08000028, ,65plus years,Female,SMR01, ,20, ,611.62, ,20, ,611.62, 
6881,2008/09,S08000029, ,0-17 years,Male,SMR01, ,20, ,53.62, ,20, ,53.62, 
6882,2008/09,S08000029, ,0-17 years,Female,SMR01, ,10, ,27.75, ,10, ,27.75, 
6883,2008/09,S08000029, ,18-24 years,Male,SMR01, ,10, ,62.05, ,10, ,62.05, 
6884,2008/09,S08000029, ,18-24 years,Female,SMR01, ,10, ,60.62, ,10, ,60.62, 
6885,2008/09,S08000029, ,25-39 years,Male,SMR01, ,50, ,154.64, ,30, ,92.78, 
6886,2008/09,S08000029, ,25-39 years,Female,SMR01, ,10, ,29.39, ,10, ,29.39, 
6887,2008/09,S08000029, ,40-64 years,Male,SMR01, ,130, ,210.18, ,80, ,129.34, 
6888,2008/09,S08000029, ,40-64 years,Female,SMR01, ,70, ,108.01, ,40, ,61.72, 
6889,2008/09,S08000029, ,65plus years,Male,SMR01, ,130, ,495.05, ,70, ,266.57, 
6890,2008/09,S08000029, ,65plus years,Female,SMR01, ,190, ,545.87, ,120, ,344.76, 
6891,2008/09,S08000030, ,0-17 years,Male,SMR01, ,30, ,73.73, ,20, ,49.15, 
6892,2008/09,S08000030, ,0-17 years,Female,SMR01, ,10, ,25.51, ,10, ,25.51, 
6893,2008/09,S08000030, ,18-24 years,Male,SMR01, ,20, ,107.68, ,10, ,53.84, 
6894,2008/09,S08000030, ,18-24 years,Female,SMR01, ,10, ,53.08, ,10, ,53.08, 
6895,2008/09,S08000030, ,25-39 years,Male,SMR01, ,30, ,86.53, ,30, ,86.53, 
6896,2008/09,S08000030, ,25-39 years,Female,SMR01, ,20, ,55.11, ,20, ,55.11, 
6897,2008/09,S08000030, ,40-64 years,Male,SMR01, ,100, ,147.9, ,80, ,118.32, 
6898,2008/09,S08000030, ,40-64 years,Female,SMR01, ,60, ,84.32, ,50, ,70.26, 
6899,2008/09,S08000030, ,65plus years,Male,SMR01, ,110, ,344.26, ,90, ,281.66, 
6900,2008/09,S08000030, ,65plus years,Female,SMR01, ,120, ,279.56, ,100, ,232.96, 
6901,2008/09,S08000031, ,0-17 years,Male,SMR01, ,40, ,34.69, ,40, ,34.69, 
6902,2008/09,S08000031, ,0-17 years,Female,SMR01, ,40, ,36.36, ,40, ,36.36, 
6903,2008/09,S08000031, ,18-24 years,Male,SMR01, ,60, ,104.21, ,60, ,104.21, 
6904,2008/09,S08000031, ,18-24 years,Female,SMR01, ,30, ,50.8, ,30, ,50.8, 
6905,2008/09,S08000031, ,25-39 years,Male,SMR01, ,510, ,461.99, ,280, ,253.64, 
6906,2008/09,S08000031, ,25-39 years,Female,SMR01, ,170, ,145.07, ,120, ,102.4, 
6907,2008/09,S08000031, ,40-64 years,Male,SMR01, ,1250, ,695.26, ,760, ,422.72, 
6908,2008/09,S08000031, ,40-64 years,Female,SMR01, ,420, ,218.62, ,280, ,145.75, 
6909,2008/09,S08000031, ,65plus years,Male,SMR01, ,480, ,677.68, ,320, ,451.79, 
6910,2008/09,S08000031, ,65plus years,Female,SMR01, ,660, ,631.04, ,410, ,392.01, 
6911,2008/09,S08000032, ,0-17 years,Male,SMR01, ,30, ,42.44, ,20, ,28.3, 
6912,2008/09,S08000032, ,0-17 years,Female,SMR01, ,10, ,14.77, ,10, ,14.77, 
6913,2008/09,S08000032, ,18-24 years,Male,SMR01, ,50, ,181.61, ,30, ,108.97, 
6914,2008/09,S08000032, ,18-24 years,Female,SMR01, ,20, ,72.42, ,20, ,72.42, 
6915,2008/09,S08000032, ,25-39 years,Male,SMR01, ,300, ,483.66, ,170, ,274.07, 
6916,2008/09,S08000032, ,25-39 years,Female,SMR01, ,100, ,152.44, ,60, ,91.46, 
6917,2008/09,S08000032, ,40-64 years,Male,SMR01, ,600, ,552.96, ,310, ,285.7, 
6918,2008/09,S08000032, ,40-64 years,Female,SMR01, ,200, ,172.52, ,140, ,120.77, 
6919,2008/09,S08000032, ,65plus years,Male,SMR01, ,240, ,582.4, ,140, ,339.73, 
6920,2008/09,S08000032, ,65plus years,Female,SMR01, ,310, ,536.4, ,160, ,276.85, 
6921,2008/09,RA2702, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
6922,2008/09,RA2702, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
6923,2008/09,RA2702, ,18-24 years,Male,SMR01, ,10, , ,:,10, , ,:
6924,2008/09,RA2702, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
6925,2008/09,RA2702, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
6926,2008/09,RA2702, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
6927,2008/09,RA2702, ,40-64 years,Male,SMR01, ,20, , ,:,20, , ,:
6928,2008/09,RA2702, ,40-64 years,Female,SMR01, ,10, , ,:,10, , ,:
6929,2008/09,RA2702, ,65plus years,Male,SMR01, ,10, , ,:,10, , ,:
6930,2008/09,RA2702, ,65plus years,Female,SMR01, ,10, , ,:,0, , ,:
6931,2008/09,RA2701, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
6932,2008/09,RA2701, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
6933,2008/09,RA2701, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
6934,2008/09,RA2701, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
6935,2008/09,RA2701, ,25-39 years,Male,SMR01, ,20, , ,:,10, , ,:
6936,2008/09,RA2701, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
6937,2008/09,RA2701, ,40-64 years,Male,SMR01, ,30, , ,:,30, , ,:
6938,2008/09,RA2701, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
6939,2008/09,RA2701, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
6940,2008/09,RA2701, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
6941,2008/09,RA2704, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
6942,2008/09,RA2704, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
6943,2008/09,RA2704, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
6944,2008/09,RA2704, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
6945,2008/09,RA2704, ,25-39 years,Male,SMR01, ,20, , ,:,20, , ,:
6946,2008/09,RA2704, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
6947,2008/09,RA2704, ,40-64 years,Male,SMR01, ,20, , ,:,10, , ,:
6948,2008/09,RA2704, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
6949,2008/09,RA2704, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
6950,2008/09,RA2704, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
6951,2008/09,RA2703, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
6952,2008/09,RA2703, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
6953,2008/09,RA2703, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
6954,2008/09,RA2703, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
6955,2008/09,RA2703, ,25-39 years,Male,SMR01, ,0, , ,:,0, , ,:
6956,2008/09,RA2703, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
6957,2008/09,RA2703, ,40-64 years,Male,SMR01, ,10, , ,:,10, , ,:
6958,2008/09,RA2703, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
6959,2008/09,RA2703, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
6960,2008/09,RA2703, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
6961,2009/10,S08000015, ,0-17 years,Male,SMR01, ,40, ,104.49, ,40, ,104.49, 
6962,2009/10,S08000015, ,0-17 years,Female,SMR01, ,30, ,81.62, ,30, ,81.62, 
6963,2009/10,S08000015, ,18-24 years,Male,SMR01, ,40, ,263.4, ,40, ,263.4, 
6964,2009/10,S08000015, ,18-24 years,Female,SMR01, ,30, ,197.5, ,20, ,131.67, 
6965,2009/10,S08000015, ,25-39 years,Male,SMR01, ,130, ,433.33, ,80, ,266.67, 
6966,2009/10,S08000015, ,25-39 years,Female,SMR01, ,50, ,151.76, ,30, ,91.06, 
6967,2009/10,S08000015, ,40-64 years,Male,SMR01, ,250, ,385.99, ,180, ,277.91, 
6968,2009/10,S08000015, ,40-64 years,Female,SMR01, ,150, ,214.63, ,100, ,143.08, 
6969,2009/10,S08000015, ,65plus years,Male,SMR01, ,90, ,300.93, ,60, ,200.62, 
6970,2009/10,S08000015, ,65plus years,Female,SMR01, ,100, ,253.13, ,80, ,202.5, 
6971,2009/10,S08000016, ,0-17 years,Male,SMR01, ,10, ,87.72, ,10, ,87.72, 
6972,2009/10,S08000016, ,0-17 years,Female,SMR01, ,10, ,89.42, ,10, ,89.42, 
6973,2009/10,S08000016, ,18-24 years,Male,SMR01, ,10, ,265.32, ,10, ,265.32, 
6974,2009/10,S08000016, ,18-24 years,Female,SMR01, ,10, ,259.27, ,0, ,0, 
6975,2009/10,S08000016, ,25-39 years,Male,SMR01, ,20, ,236.99, ,10, ,118.5, 
6976,2009/10,S08000016, ,25-39 years,Female,SMR01, ,10, ,110.38, ,10, ,110.38, 
6977,2009/10,S08000016, ,40-64 years,Male,SMR01, ,40, ,189.54, ,30, ,142.15, 
6978,2009/10,S08000016, ,40-64 years,Female,SMR01, ,10, ,46, ,10, ,46, 
6979,2009/10,S08000016, ,65plus years,Male,SMR01, ,50, ,490.24, ,30, ,294.15, 
6980,2009/10,S08000016, ,65plus years,Female,SMR01, ,80, ,623, ,70, ,545.13, 
6981,2009/10,S08000017, ,0-17 years,Male,SMR01, ,10, ,67.2, ,10, ,67.2, 
6982,2009/10,S08000017, ,0-17 years,Female,SMR01, ,10, ,69.57, ,10, ,69.57, 
6983,2009/10,S08000017, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
6984,2009/10,S08000017, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
6985,2009/10,S08000017, ,25-39 years,Male,SMR01, ,20, ,183.1, ,10, ,91.55, 
6986,2009/10,S08000017, ,25-39 years,Female,SMR01, ,10, ,84.43, ,10, ,84.43, 
6987,2009/10,S08000017, ,40-64 years,Male,SMR01, ,40, ,146.17, ,30, ,109.63, 
6988,2009/10,S08000017, ,40-64 years,Female,SMR01, ,20, ,69.34, ,20, ,69.34, 
6989,2009/10,S08000017, ,65plus years,Male,SMR01, ,50, ,345.07, ,30, ,207.04, 
6990,2009/10,S08000017, ,65plus years,Female,SMR01, ,80, ,449.62, ,50, ,281.01, 
6991,2009/10,S08000019, ,0-17 years,Male,SMR01, ,10, ,32.16, ,10, ,32.16, 
6992,2009/10,S08000019, ,0-17 years,Female,SMR01, ,10, ,33.38, ,10, ,33.38, 
6993,2009/10,S08000019, ,18-24 years,Male,SMR01, ,10, ,75.01, ,10, ,75.01, 
6994,2009/10,S08000019, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
6995,2009/10,S08000019, ,25-39 years,Male,SMR01, ,40, ,149.54, ,30, ,112.16, 
6996,2009/10,S08000019, ,25-39 years,Female,SMR01, ,10, ,34.96, ,10, ,34.96, 
6997,2009/10,S08000019, ,40-64 years,Male,SMR01, ,110, ,216.27, ,70, ,137.62, 
6998,2009/10,S08000019, ,40-64 years,Female,SMR01, ,50, ,94.59, ,30, ,56.75, 
6999,2009/10,S08000019, ,65plus years,Male,SMR01, ,40, ,194.76, ,20, ,97.38, 
7000,2009/10,S08000019, ,65plus years,Female,SMR01, ,60, ,221.38, ,30, ,110.69, 
7001,2009/10,S08000020, ,0-17 years,Male,SMR01, ,30, ,52.6, ,30, ,52.6, 
7002,2009/10,S08000020, ,0-17 years,Female,SMR01, ,30, ,55.78, ,20, ,37.19, 
7003,2009/10,S08000020, ,18-24 years,Male,SMR01, ,30, ,110.7, ,30, ,110.7, 
7004,2009/10,S08000020, ,18-24 years,Female,SMR01, ,20, ,75.66, ,20, ,75.66, 
7005,2009/10,S08000020, ,25-39 years,Male,SMR01, ,110, ,192.58, ,60, ,105.04, 
7006,2009/10,S08000020, ,25-39 years,Female,SMR01, ,40, ,72.05, ,30, ,54.04, 
7007,2009/10,S08000020, ,40-64 years,Male,SMR01, ,310, ,318.91, ,190, ,195.46, 
7008,2009/10,S08000020, ,40-64 years,Female,SMR01, ,110, ,113.27, ,80, ,82.38, 
7009,2009/10,S08000020, ,65plus years,Male,SMR01, ,160, ,417.33, ,100, ,260.83, 
7010,2009/10,S08000020, ,65plus years,Female,SMR01, ,180, ,363.25, ,130, ,262.35, 
7011,2009/10,S08000022, ,0-17 years,Male,SMR01, ,20, ,60.96, ,20, ,60.96, 
7012,2009/10,S08000022, ,0-17 years,Female,SMR01, ,20, ,64.58, ,20, ,64.58, 
7013,2009/10,S08000022, ,18-24 years,Male,SMR01, ,30, ,243.47, ,30, ,243.47, 
7014,2009/10,S08000022, ,18-24 years,Female,SMR01, ,20, ,188.84, ,20, ,188.84, 
7015,2009/10,S08000022, ,25-39 years,Male,SMR01, ,90, ,347.8, ,60, ,231.87, 
7016,2009/10,S08000022, ,25-39 years,Female,SMR01, ,40, ,149.43, ,30, ,112.07, 
7017,2009/10,S08000022, ,40-64 years,Male,SMR01, ,320, ,548.26, ,190, ,325.53, 
7018,2009/10,S08000022, ,40-64 years,Female,SMR01, ,130, ,216, ,90, ,149.54, 
7019,2009/10,S08000022, ,65plus years,Male,SMR01, ,140, ,526.16, ,100, ,375.83, 
7020,2009/10,S08000022, ,65plus years,Female,SMR01, ,170, ,504.39, ,120, ,356.04, 
7021,2009/10,S08000024, ,0-17 years,Male,SMR01, ,30, ,36.79, ,30, ,36.79, 
7022,2009/10,S08000024, ,0-17 years,Female,SMR01, ,20, ,25.77, ,20, ,25.77, 
7023,2009/10,S08000024, ,18-24 years,Male,SMR01, ,40, ,95.34, ,30, ,71.51, 
7024,2009/10,S08000024, ,18-24 years,Female,SMR01, ,20, ,45.35, ,20, ,45.35, 
7025,2009/10,S08000024, ,25-39 years,Male,SMR01, ,130, ,145.48, ,100, ,111.91, 
7026,2009/10,S08000024, ,25-39 years,Female,SMR01, ,70, ,76.33, ,50, ,54.52, 
7027,2009/10,S08000024, ,40-64 years,Male,SMR01, ,350, ,264.87, ,230, ,174.06, 
7028,2009/10,S08000024, ,40-64 years,Female,SMR01, ,200, ,146.19, ,150, ,109.64, 
7029,2009/10,S08000024, ,65plus years,Male,SMR01, ,380, ,742.55, ,230, ,449.44, 
7030,2009/10,S08000024, ,65plus years,Female,SMR01, ,650, ,927, ,360, ,513.41, 
7031,2009/10,S08000025, ,0-17 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7032,2009/10,S08000025, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7033,2009/10,S08000025, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7034,2009/10,S08000025, ,18-24 years,Female,SMR01, ,10, ,1394.7, ,0, ,0, 
7035,2009/10,S08000025, ,25-39 years,Male,SMR01, ,10, ,625.78, ,0, ,0, 
7036,2009/10,S08000025, ,25-39 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7037,2009/10,S08000025, ,40-64 years,Male,SMR01, ,10, ,251.64, ,10, ,251.64, 
7038,2009/10,S08000025, ,40-64 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7039,2009/10,S08000025, ,65plus years,Male,SMR01, ,0, ,0, ,0, ,0, 
7040,2009/10,S08000025, ,65plus years,Female,SMR01, ,10, ,453.72, ,10, ,453.72, 
7041,2009/10,S08000026, ,0-17 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7042,2009/10,S08000026, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7043,2009/10,S08000026, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7044,2009/10,S08000026, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7045,2009/10,S08000026, ,25-39 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7046,2009/10,S08000026, ,25-39 years,Female,SMR01, ,10, ,489, ,10, ,489, 
7047,2009/10,S08000026, ,40-64 years,Male,SMR01, ,20, ,478.93, ,10, ,239.46, 
7048,2009/10,S08000026, ,40-64 years,Female,SMR01, ,10, ,254.84, ,10, ,254.84, 
7049,2009/10,S08000026, ,65plus years,Male,SMR01, ,0, ,0, ,0, ,0, 
7050,2009/10,S08000026, ,65plus years,Female,SMR01, ,0, ,0, ,0, ,0, 
7051,2009/10,S08000028, ,0-17 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7052,2009/10,S08000028, ,0-17 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7053,2009/10,S08000028, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
7054,2009/10,S08000028, ,18-24 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7055,2009/10,S08000028, ,25-39 years,Male,SMR01, ,10, ,459.35, ,10, ,459.35, 
7056,2009/10,S08000028, ,25-39 years,Female,SMR01, ,0, ,0, ,0, ,0, 
7057,2009/10,S08000028, ,40-64 years,Male,SMR01, ,60, ,1165.5, ,40, ,777, 
7058,2009/10,S08000028, ,40-64 years,Female,SMR01, ,20, ,403.8, ,10, ,201.9, 
7059,2009/10,S08000028, ,65plus years,Male,SMR01, ,30, ,1208.22, ,20, ,805.48, 
7060,2009/10,S08000028, ,65plus years,Female,SMR01, ,20, ,604.59, ,20, ,604.59, 
7061,2009/10,S08000029, ,0-17 years,Male,SMR01, ,10, ,26.78, ,10, ,26.78, 
7062,2009/10,S08000029, ,0-17 years,Female,SMR01, ,10, ,27.8, ,10, ,27.8, 
7063,2009/10,S08000029, ,18-24 years,Male,SMR01, ,20, ,124.43, ,20, ,124.43, 
7064,2009/10,S08000029, ,18-24 years,Female,SMR01, ,10, ,59.55, ,10, ,59.55, 
7065,2009/10,S08000029, ,25-39 years,Male,SMR01, ,70, ,219.49, ,40, ,125.42, 
7066,2009/10,S08000029, ,25-39 years,Female,SMR01, ,30, ,89.58, ,20, ,59.72, 
7067,2009/10,S08000029, ,40-64 years,Male,SMR01, ,180, ,288.48, ,100, ,160.27, 
7068,2009/10,S08000029, ,40-64 years,Female,SMR01, ,70, ,107.22, ,50, ,76.58, 
7069,2009/10,S08000029, ,65plus years,Male,SMR01, ,120, ,445.85, ,70, ,260.08, 
7070,2009/10,S08000029, ,65plus years,Female,SMR01, ,160, ,453.72, ,100, ,283.58, 
7071,2009/10,S08000030, ,0-17 years,Male,SMR01, ,10, ,24.45, ,10, ,24.45, 
7072,2009/10,S08000030, ,0-17 years,Female,SMR01, ,10, ,25.61, ,10, ,25.61, 
7073,2009/10,S08000030, ,18-24 years,Male,SMR01, ,10, ,53.18, ,10, ,53.18, 
7074,2009/10,S08000030, ,18-24 years,Female,SMR01, ,10, ,51.96, ,10, ,51.96, 
7075,2009/10,S08000030, ,25-39 years,Male,SMR01, ,30, ,86.73, ,30, ,86.73, 
7076,2009/10,S08000030, ,25-39 years,Female,SMR01, ,30, ,82.67, ,20, ,55.11, 
7077,2009/10,S08000030, ,40-64 years,Male,SMR01, ,100, ,146.73, ,80, ,117.38, 
7078,2009/10,S08000030, ,40-64 years,Female,SMR01, ,60, ,83.7, ,50, ,69.75, 
7079,2009/10,S08000030, ,65plus years,Male,SMR01, ,70, ,215.49, ,60, ,184.71, 
7080,2009/10,S08000030, ,65plus years,Female,SMR01, ,130, ,301.11, ,120, ,277.95, 
7081,2009/10,S08000031, ,0-17 years,Male,SMR01, ,40, ,34.77, ,40, ,34.77, 
7082,2009/10,S08000031, ,0-17 years,Female,SMR01, ,20, ,18.19, ,20, ,18.19, 
7083,2009/10,S08000031, ,18-24 years,Male,SMR01, ,80, ,137.81, ,70, ,120.58, 
7084,2009/10,S08000031, ,18-24 years,Female,SMR01, ,40, ,67.9, ,40, ,67.9, 
7085,2009/10,S08000031, ,25-39 years,Male,SMR01, ,400, ,359.66, ,260, ,233.78, 
7086,2009/10,S08000031, ,25-39 years,Female,SMR01, ,190, ,162.62, ,110, ,94.15, 
7087,2009/10,S08000031, ,40-64 years,Male,SMR01, ,1200, ,661.29, ,750, ,413.31, 
7088,2009/10,S08000031, ,40-64 years,Female,SMR01, ,390, ,200.64, ,280, ,144.05, 
7089,2009/10,S08000031, ,65plus years,Male,SMR01, ,560, ,778.48, ,380, ,528.25, 
7090,2009/10,S08000031, ,65plus years,Female,SMR01, ,580, ,554.79, ,360, ,344.35, 
7091,2009/10,S08000032, ,0-17 years,Male,SMR01, ,10, ,14.17, ,10, ,14.17, 
7092,2009/10,S08000032, ,0-17 years,Female,SMR01, ,20, ,29.6, ,20, ,29.6, 
7093,2009/10,S08000032, ,18-24 years,Male,SMR01, ,40, ,145.17, ,20, ,72.59, 
7094,2009/10,S08000032, ,18-24 years,Female,SMR01, ,10, ,36.39, ,10, ,36.39, 
7095,2009/10,S08000032, ,25-39 years,Male,SMR01, ,200, ,327.25, ,130, ,212.71, 
7096,2009/10,S08000032, ,25-39 years,Female,SMR01, ,70, ,108.09, ,40, ,61.77, 
7097,2009/10,S08000032, ,40-64 years,Male,SMR01, ,530, ,481.61, ,300, ,272.61, 
7098,2009/10,S08000032, ,40-64 years,Female,SMR01, ,210, ,178.9, ,140, ,119.27, 
7099,2009/10,S08000032, ,65plus years,Male,SMR01, ,250, ,590.43, ,140, ,330.64, 
7100,2009/10,S08000032, ,65plus years,Female,SMR01, ,350, ,597.91, ,180, ,307.5, 
7101,2009/10,RA2702, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7102,2009/10,RA2702, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7103,2009/10,RA2702, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7104,2009/10,RA2702, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7105,2009/10,RA2702, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
7106,2009/10,RA2702, ,25-39 years,Female,SMR01, ,10, , ,:,0, , ,:
7107,2009/10,RA2702, ,40-64 years,Male,SMR01, ,20, , ,:,20, , ,:
7108,2009/10,RA2702, ,40-64 years,Female,SMR01, ,10, , ,:,0, , ,:
7109,2009/10,RA2702, ,65plus years,Male,SMR01, ,10, , ,:,10, , ,:
7110,2009/10,RA2702, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7111,2009/10,RA2701, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7112,2009/10,RA2701, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7113,2009/10,RA2701, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7114,2009/10,RA2701, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7115,2009/10,RA2701, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
7116,2009/10,RA2701, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7117,2009/10,RA2701, ,40-64 years,Male,SMR01, ,30, , ,:,20, , ,:
7118,2009/10,RA2701, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
7119,2009/10,RA2701, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7120,2009/10,RA2701, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7121,2009/10,RA2704, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7122,2009/10,RA2704, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7123,2009/10,RA2704, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7124,2009/10,RA2704, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7125,2009/10,RA2704, ,25-39 years,Male,SMR01, ,10, , ,:,10, , ,:
7126,2009/10,RA2704, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7127,2009/10,RA2704, ,40-64 years,Male,SMR01, ,20, , ,:,10, , ,:
7128,2009/10,RA2704, ,40-64 years,Female,SMR01, ,10, , ,:,0, , ,:
7129,2009/10,RA2704, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7130,2009/10,RA2704, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7131,2009/10,RA2703, ,0-17 years,Male,SMR01, ,0, , ,:,0, , ,:
7132,2009/10,RA2703, ,0-17 years,Female,SMR01, ,0, , ,:,0, , ,:
7133,2009/10,RA2703, ,18-24 years,Male,SMR01, ,0, , ,:,0, , ,:
7134,2009/10,RA2703, ,18-24 years,Female,SMR01, ,0, , ,:,0, , ,:
7135,2009/10,RA2703, ,25-39 years,Male,SMR01, ,0, , ,:,0, , ,:
7136,2009/10,RA2703, ,25-39 years,Female,SMR01, ,0, , ,:,0, , ,:
7137,2009/10,RA2703, ,40-64 years,Male,SMR01, ,10, , ,:,10, , ,:
7138,2009/10,RA2703, ,40-64 years,Female,SMR01, ,0, , ,:,0, , ,:
7139,2009/10,RA2703, ,65plus years,Male,SMR01, ,0, , ,:,0, , ,:
7140,2009/10,RA2703, ,65plus years,Female,SMR01, ,0, , ,:,0, , ,:
7141,2010/11,S08000015, ,0-17 years,Male,SMR01, ,30, ,79.15, ,30, ,79.15, 
7142,2010/11,S08000015, ,0-17 years,Female,SMR01, ,30, ,82.19, ,30, ,82.19, 
7143,2010/11,S08000015, ,18-24 years,Male,SMR01, ,40, ,263.87, ,40, ,263.87, 
7144,2010/11,S08000015, ,18-24 years,Female,SMR01, ,20, ,131.67, ,20, ,131.67, 
7145,2010/11,S08000015, ,25-39 years,Male,SMR01, ,110, ,372.45, ,80, ,270.87, 
7146,2010/11,S08000015, ,25-39 years,Female,SMR01, ,50, ,154.23, ,40, ,123.38, 
7147,2010/11,S08000015, ,40-64 years,Male,SMR01, ,280, ,430.38, ,190, ,292.04, 
7148,2010/11,S08000015, ,40-64 years,Female,SMR01, ,160, ,227.37, ,110, ,156.32, 
7149,2010/11,S08000015, ,65plus years,Male,SMR01, ,140, ,456.86, ,100, ,326.33, 
7150,2010/11,S08000015, ,65plus years,Female,SMR01, ,130, ,324.74, ,100, ,249.8, 
7151,2010/11,S08000016, ,0-17 years,Male,SMR01, ,10, ,88.28, ,10, ,88.28, 
7152,2010/11,S08000016, ,0-17 years,Female,SMR01, ,20, ,180.78, ,20, ,180.78, 
7153,2010/11,S08000016, ,18-24 years,Male,SMR01, ,10, ,268.74, ,10, ,268.74, 
7154,2010/11,S08000016, ,18-24 years,Female,SMR01, ,10, ,260.69, ,10, ,260.69, 
7155,2010/11,S08000016, ,25-39 years,Male,SMR01, ,20, ,244.47, ,10, ,122.23, 
7156,2010/11,S08000016, ,25-39 years,Female,SMR01, ,10, ,112.76, ,10, ,112.76, 
7157,2010/11,S08000016, ,40-64 years,Male,SMR01, ,30, ,141.03, ,20, ,94.02, 
7158,2010/11,S08000016, ,40-64 years,Female,SMR01, ,30, ,136.68, ,20, ,91.12, 
7159,2010/11,S08000016, ,65plus years,Male,SMR01, ,70, ,670.5, ,50, ,478.93, 
7160,2010/11,S08000016, ,65plus years,Female,SMR01, ,80, ,613.36, ,60, ,460.02, 
7161,2010/11,S08000017, ,0-17 years,Male,SMR01, ,10, ,67.4, ,10, ,67.4, 
7162,2010/11,S08000017, ,0-17 years,Female,SMR01, ,10, ,70.4, ,10, ,70.4, 
7163,2010/11,S08000017, ,18-24 years,Male,SMR01, ,0, ,0, ,0, ,0, 
